EmployeeID,TotalDays,PresentDays,AbsentDays,LateDays,AvgWorkingHours,TotalOvertimeHrs,AttendanceRate
3677,261,232,29,230,9.14,47.0,88.89
3678,261,241,20,240,9.66,160.26,92.34
3679,261,242,19,242,10.3,314.51,92.72
3680,261,239,22,238,10.01,241.83,91.57
3681,261,240,21,240,6.28,0.0,91.95
3682,261,228,33,227,6.15,0.0,87.36
3683,261,230,31,230,6.48,0.0,88.12
3684,261,234,27,232,7.52,0.0,89.66
3685,261,235,26,233,7.72,0.0,90.04
3686,261,237,24,236,8.01,0.0,90.8
3687,261,238,23,236,6.81,0.0,91.19
3688,261,236,25,235,6.22,0.0,90.42
3689,261,227,34,227,7.15,0.0,86.97
3690,261,238,23,235,8.61,3.79,91.19
3691,261,238,23,238,6.21,0.0,91.19
3692,261,230,31,230,10.57,361.83,88.12
3693,261,236,25,235,7.5,0.0,90.42
3694,261,236,25,235,9.38,93.85,90.42
3695,261,234,27,231,7.27,0.0,89.66
3696,261,243,18,243,7.47,0.0,93.1
3697,261,230,31,229,7.29,0.0,88.12
3698,261,243,18,242,7.61,0.0,93.1
3699,261,235,26,235,8.01,0.0,90.04
3700,261,242,19,241,7.16,0.0,92.72
3701,261,226,35,226,6.29,0.0,86.59
3702,261,244,17,243,7.27,0.0,93.49
3703,261,244,17,243,7.82,0.0,93.49
3704,261,235,26,235,7.22,0.0,90.04
3705,261,234,27,233,7.58,0.0,89.66
3706,261,233,28,233,6.63,0.0,89.27
3707,261,238,23,238,6.33,0.0,91.19
3708,261,239,22,238,9.71,169.52,91.57
3709,261,227,34,227,7.52,0.0,86.97
3710,261,230,31,229,6.11,0.0,88.12
3711,261,235,26,234,10.51,354.57,90.04
3712,261,241,20,240,6.4,0.0,92.34
3713,261,233,28,232,6.69,0.0,89.27
3714,261,238,23,238,6.69,0.0,91.19
3715,261,240,21,239,9.37,91.06,91.95
3716,261,229,32,227,6.81,0.0,87.74
3717,261,232,29,232,10.47,341.2,88.89
3718,261,234,27,231,6.68,0.0,89.66
3719,261,244,17,244,10.28,312.07,93.49
3720,261,234,27,234,10.61,376.68,89.66
3721,261,244,17,242,7.08,0.0,93.49
3722,261,244,17,243,7.41,0.0,93.49
3723,261,239,22,235,8.01,0.0,91.57
3724,261,229,32,229,6.5,0.0,87.74
3725,261,226,35,226,6.6,0.0,86.59
3726,261,231,30,231,6.87,0.0,88.51
3727,261,228,33,227,6.82,0.0,87.36
3728,261,237,24,237,6.47,0.0,90.8
3729,261,232,29,231,6.89,0.0,88.89
3730,261,228,33,227,7.33,0.0,87.36
3731,261,231,30,231,6.88,0.0,88.51
3732,261,228,33,228,6.12,0.0,87.36
3733,261,239,22,239,7.28,0.0,91.57
3734,261,232,29,231,7.58,0.0,88.89
3735,261,232,29,232,6.11,0.0,88.89
3736,261,240,21,240,7.55,0.0,91.95
3737,261,236,25,236,6.9,0.0,90.42
3738,261,226,35,226,6.36,0.0,86.59
3739,261,233,28,231,6.48,0.0,89.27
3740,261,243,18,242,7.8,0.0,93.1
3741,261,241,20,241,8.52,1.26,92.34
3742,261,242,19,241,6.58,0.0,92.72
3743,261,239,22,238,8.49,1.9,91.57
3744,261,242,19,241,7.42,0.0,92.72
3745,261,232,29,232,10.31,303.04,88.89
3746,261,234,27,232,7.0,0.0,89.66
3747,261,227,34,227,6.14,0.0,86.97
3748,261,236,25,231,10.67,393.5,90.42
3749,261,233,28,233,7.87,0.0,89.27
3750,261,239,22,235,10.87,445.88,91.57
3751,261,229,32,229,7.6,0.0,87.74
3752,261,229,32,228,6.12,0.0,87.74
3753,261,243,18,242,7.01,0.0,93.1
3754,261,227,34,226,6.39,0.0,86.97
3755,261,232,29,231,7.13,0.0,88.89
3756,261,229,32,227,5.98,0.0,87.74
3757,261,239,22,238,8.46,0.96,91.57
3758,261,227,34,227,7.39,0.0,86.97
3759,261,243,18,242,6.99,0.0,93.1
3760,261,235,26,233,6.54,0.0,90.04
3761,261,240,21,239,7.91,0.0,91.95
3762,261,227,34,227,7.07,0.0,86.97
3763,261,232,29,232,7.02,0.0,88.89
3764,261,235,26,235,6.17,0.0,90.04
3765,261,227,34,226,7.7,0.0,86.97
3766,261,236,25,236,7.6,0.0,90.42
3767,261,246,15,245,10.3,319.61,94.25
3768,261,238,23,238,6.39,0.0,91.19
3769,261,248,13,245,9.99,244.78,95.02
3770,261,245,16,243,10.51,369.52,93.87
3771,261,241,20,241,6.59,0.0,92.34
3772,261,237,24,235,7.99,0.0,90.8
3773,261,231,30,229,6.19,0.0,88.51
3774,261,231,30,231,7.2,0.0,88.51
3775,261,243,18,242,6.03,0.0,93.1
3776,261,243,18,242,8.1,0.23,93.1
3777,261,227,34,226,6.28,0.0,86.97
3778,261,243,18,241,10.62,393.55,93.1
3779,261,236,25,234,8.4,0.16,90.42
3780,261,239,22,239,6.09,0.0,91.57
3781,261,228,33,227,8.41,0.78,87.36
3782,261,235,26,235,6.61,0.0,90.04
3783,261,241,20,241,7.81,0.0,92.34
3784,261,242,19,242,7.3,0.0,92.72
3785,261,246,15,245,9.1,41.49,94.25
3786,261,244,17,242,7.91,0.0,93.49
3787,261,231,30,228,7.81,0.0,88.51
3788,261,229,32,228,7.12,0.0,87.74
3789,261,228,33,226,7.42,0.0,87.36
3790,261,235,26,235,6.91,0.0,90.04
3791,261,238,23,237,6.8,0.0,91.19
3792,261,227,34,225,6.51,0.0,86.97
3793,261,245,16,245,9.71,173.39,93.87
3794,261,241,20,240,6.48,0.0,92.34
3795,261,244,17,244,7.58,0.0,93.49
3796,261,237,24,237,7.38,0.0,90.8
3797,261,237,24,237,7.09,0.0,90.8
3798,261,230,31,226,7.39,0.0,88.12
3799,261,243,18,241,6.4,0.0,93.1
3800,261,241,20,240,6.11,0.0,92.34
3801,261,226,35,225,7.28,0.0,86.59
3802,261,243,18,242,7.05,0.0,93.1
3803,261,242,19,240,7.21,0.0,92.72
3804,261,238,23,237,7.4,0.0,91.19
3805,261,228,33,227,8.1,0.0,87.36
3806,261,230,31,227,9.31,77.64,88.12
3807,261,244,17,243,7.81,0.0,93.49
3808,261,235,26,235,6.79,0.0,90.04
3809,261,241,20,240,9.42,103.13,92.34
3810,261,243,18,243,6.69,0.0,93.1
3811,261,238,23,236,9.19,57.71,91.19
3812,261,227,34,226,6.01,0.0,86.97
3813,261,230,31,229,6.4,0.0,88.12
3814,261,243,18,243,6.0,0.0,93.1
3815,261,234,27,232,6.46,0.0,89.66
3816,261,229,32,229,7.0,0.0,87.74
3817,261,239,22,238,7.28,0.0,91.57
3818,261,235,26,233,6.6,0.0,90.04
3819,261,236,25,234,8.42,0.62,90.42
3820,261,232,29,231,8.87,14.38,88.89
3821,261,245,16,245,9.4,101.04,93.87
3822,261,227,34,227,6.32,0.0,86.97
3823,261,245,16,244,8.81,12.98,93.87
3824,261,231,30,230,6.62,0.0,88.51
3825,261,241,20,239,8.91,22.47,92.34
3826,261,229,32,228,7.91,0.0,87.74
3827,261,231,30,230,7.23,0.0,88.51
3828,261,234,27,232,10.94,453.9,89.66
3829,261,231,30,230,6.11,0.0,88.51
3830,261,238,23,238,7.31,0.0,91.19
3831,261,232,29,232,6.59,0.0,88.89
3832,261,238,23,236,6.09,0.0,91.19
3833,261,236,25,235,7.6,0.0,90.42
3834,261,237,24,234,7.41,0.0,90.8
3835,261,245,16,245,7.89,0.0,93.87
3836,261,235,26,235,8.43,1.16,90.04
3837,261,230,31,229,6.02,0.0,88.12
3838,261,236,25,236,6.9,0.0,90.42
3839,261,237,24,236,7.59,0.0,90.8
3840,261,233,28,232,6.24,0.0,89.27
3841,261,244,17,243,8.0,0.0,93.49
3842,261,245,16,245,6.68,0.0,93.87
3843,261,232,29,230,7.28,0.0,88.89
3844,261,237,24,235,9.6,143.62,90.8
3845,261,236,25,234,5.99,0.0,90.42
3846,261,230,31,230,8.03,0.0,88.12
3847,261,234,27,234,9.25,66.26,89.66
3848,261,246,15,246,8.62,4.87,94.25
3849,261,236,25,236,7.09,0.0,90.42
3850,261,241,20,241,10.7,409.23,92.34
3851,261,244,17,244,8.68,5.77,93.49
3852,261,241,20,238,7.21,0.0,92.34
3853,261,232,29,232,6.41,0.0,88.89
3854,261,238,23,236,10.54,366.29,91.19
3855,261,229,32,228,7.29,0.0,87.74
3856,261,233,28,232,7.89,0.01,89.27
3857,261,233,28,232,6.07,0.0,89.27
3858,261,228,33,227,6.78,0.0,87.36
3859,261,235,26,235,7.81,0.0,90.04
3860,261,246,15,244,7.79,0.0,94.25
3861,261,235,26,235,6.62,0.0,90.04
3862,261,243,18,239,7.69,0.0,93.1
3863,261,231,30,230,6.0,0.0,88.51
3864,261,245,16,244,8.48,2.22,93.87
3865,261,232,29,230,8.01,0.0,88.89
3866,261,234,27,231,6.31,0.0,89.66
3867,261,234,27,233,7.59,0.0,89.66
3868,261,242,19,241,7.6,0.0,92.72
3869,261,242,19,241,8.36,0.29,92.72
3870,261,240,21,239,7.19,0.0,91.95
3871,261,230,31,228,10.69,388.46,88.12
3872,261,243,18,242,6.38,0.0,93.1
3873,261,240,21,237,6.62,0.0,91.95
3874,261,234,27,231,7.4,0.0,89.66
3875,261,231,30,229,9.71,164.6,88.51
3876,261,236,25,235,7.78,0.0,90.42
3877,261,241,20,240,6.71,0.0,92.34
3878,261,233,28,231,6.39,0.0,89.27
3879,261,247,14,246,11.0,492.91,94.64
3880,261,232,29,232,7.72,0.0,88.89
3881,261,247,14,245,9.51,128.86,94.64
3882,261,240,21,239,6.01,0.0,91.95
3883,261,235,26,234,8.51,1.89,90.04
3884,261,241,20,239,8.11,0.36,92.34
3885,261,229,32,227,7.41,0.0,87.74
3886,261,232,29,232,8.03,0.0,88.89
3887,261,241,20,241,9.92,222.01,92.34
3888,261,244,17,243,7.5,0.0,93.49
3889,261,241,20,239,7.18,0.0,92.34
3890,261,232,29,232,7.68,0.0,88.89
3891,261,245,16,244,7.97,0.0,93.87
3892,261,240,21,239,6.22,0.0,91.95
3893,261,238,23,236,7.82,0.0,91.19
3894,261,234,27,231,6.5,0.0,89.66
3895,261,239,22,237,7.1,0.0,91.57
3896,261,238,23,237,9.22,63.74,91.19
3897,261,242,19,241,8.54,1.72,92.72
3898,261,241,20,241,8.19,0.01,92.34
3899,261,235,26,233,8.08,0.0,90.04
3900,261,245,16,244,6.71,0.0,93.87
3901,261,233,28,232,7.0,0.0,89.27
3902,261,230,31,230,7.86,0.0,88.12
3903,261,234,27,234,6.28,0.0,89.66
3904,261,227,34,227,6.31,0.0,86.97
3905,261,236,25,234,6.41,0.0,90.42
3906,261,240,21,240,6.81,0.0,91.95
3907,261,239,22,238,7.7,0.0,91.57
3908,261,236,25,236,6.58,0.0,90.42
3909,261,243,18,243,6.89,0.0,93.1
3910,261,230,31,229,7.22,0.0,88.12
3911,261,233,28,232,7.71,0.0,89.27
3912,261,239,22,237,9.82,195.19,91.57
3913,261,241,20,240,5.98,0.0,92.34
3914,261,232,29,232,7.62,0.0,88.89
3915,261,240,21,239,7.41,0.0,91.95
3916,261,230,31,229,7.32,0.0,88.12
3917,261,236,25,235,7.72,0.0,90.42
3918,261,231,30,231,9.83,191.42,88.51
3919,261,247,14,246,10.41,348.81,94.64
3920,261,229,32,228,6.99,0.0,87.74
3921,261,231,30,231,6.01,0.0,88.51
3922,261,231,30,230,6.5,0.0,88.51
3923,261,240,21,238,10.19,286.4,91.95
3924,261,244,17,241,7.59,0.0,93.49
3925,261,229,32,228,7.91,0.0,87.74
3926,261,228,33,226,7.79,0.0,87.36
3927,261,228,33,228,6.21,0.0,87.36
3928,261,241,20,241,5.99,0.0,92.34
3929,261,228,33,227,6.71,0.0,87.36
3930,261,245,16,243,7.61,0.0,93.87
3931,261,228,33,228,6.33,0.0,87.36
3932,261,242,19,241,6.8,0.0,92.72
3933,261,229,32,228,8.8,8.87,87.74
3934,261,232,29,231,8.0,0.0,88.89
3935,261,244,17,242,9.92,223.37,93.49
3936,261,239,22,239,7.42,0.0,91.57
3937,261,239,22,239,7.71,0.0,91.57
3938,261,238,23,238,8.31,0.11,91.19
3939,261,239,22,239,7.91,0.0,91.57
3940,261,231,30,230,6.22,0.0,88.51
3941,261,240,21,240,6.29,0.0,91.95
3942,261,236,25,236,6.79,0.0,90.42
3943,261,231,30,231,5.98,0.0,88.51
3944,261,244,17,242,9.04,36.09,93.49
3945,261,238,23,238,8.4,0.56,91.19
3946,261,239,22,237,6.7,0.0,91.57
3947,261,230,31,228,7.6,0.0,88.12
3948,261,244,17,242,6.73,0.0,93.49
3949,261,242,19,241,6.29,0.0,92.72
3950,261,241,20,239,8.19,0.39,92.34
3951,261,245,16,243,8.12,0.03,93.87
3952,261,244,17,242,6.09,0.0,93.49
3953,261,240,21,239,7.7,0.0,91.95
3954,261,230,31,229,7.52,0.0,88.12
3955,261,237,24,236,6.39,0.0,90.8
3956,261,242,19,241,8.91,18.92,92.72
3957,261,226,35,226,7.3,0.0,86.59
3958,261,236,25,236,6.69,0.0,90.42
3959,261,234,27,233,7.99,0.0,89.66
3960,261,231,30,229,9.99,228.32,88.51
3961,261,242,19,241,9.48,117.67,92.72
3962,261,243,18,242,9.29,75.63,93.1
3963,261,226,35,226,6.07,0.0,86.59
3964,261,239,22,239,8.59,3.35,91.57
3965,261,243,18,241,8.04,0.0,93.1
3966,261,244,17,242,7.37,0.0,93.49
3967,261,232,29,231,6.89,0.0,88.89
3968,261,235,26,232,6.7,0.0,90.04
3969,261,228,33,226,6.61,0.0,87.36
3970,261,241,20,241,6.61,0.0,92.34
3971,261,244,17,244,6.68,0.0,93.49
3972,261,238,23,236,7.84,0.0,91.19
3973,261,229,32,228,7.9,0.0,87.74
3974,261,233,28,232,6.2,0.0,89.27
3975,261,239,22,239,6.19,0.0,91.57
3976,261,234,27,234,7.35,0.0,89.66
3977,261,238,23,235,7.82,0.0,91.19
3978,261,239,22,238,10.28,306.84,91.57
3979,261,241,20,241,7.09,0.0,92.34
3980,261,245,16,245,8.71,5.62,93.87
3981,261,228,33,227,7.98,0.0,87.36
3982,261,232,29,231,6.62,0.0,88.89
3983,261,241,20,240,7.4,0.0,92.34
3984,261,232,29,228,6.58,0.0,88.89
3985,261,235,26,234,7.4,0.0,90.04
3986,261,234,27,232,10.69,396.53,89.66
3987,261,238,23,237,7.24,0.0,91.19
3988,261,237,24,236,7.06,0.0,90.8
3989,261,231,30,230,7.49,0.0,88.51
3990,261,237,24,236,7.59,0.0,90.8
3991,261,231,30,230,9.49,113.87,88.51
3992,261,235,26,231,6.13,0.0,90.04
3993,261,238,23,238,9.6,142.07,91.19
3994,261,228,33,228,7.61,0.0,87.36
3995,261,231,30,231,6.05,0.0,88.51
3996,261,238,23,238,8.72,6.05,91.19
3997,261,239,22,239,7.17,0.0,91.57
3998,261,237,24,237,10.67,396.49,90.8
3999,261,236,25,236,6.98,0.0,90.42
4000,261,240,21,239,10.22,291.68,91.95
4001,261,233,28,232,7.71,0.0,89.27
4002,261,233,28,233,7.61,0.0,89.27
4003,261,239,22,238,6.49,0.0,91.57
4004,261,234,27,233,6.1,0.0,89.66
4005,261,242,19,241,7.18,0.0,92.72
4006,261,228,33,228,7.7,0.0,87.36
4007,261,241,20,240,8.03,0.0,92.34
4008,261,242,19,240,6.61,0.0,92.72
4009,261,237,24,237,10.38,326.52,90.8
4010,261,233,28,233,7.93,0.0,89.27
4011,261,235,26,235,7.06,0.0,90.04
4012,261,239,22,239,8.01,0.0,91.57
4013,261,241,20,240,6.28,0.0,92.34
4014,261,243,18,243,6.11,0.0,93.1
4015,261,231,30,228,8.6,2.11,88.51
4016,261,240,21,239,7.9,0.0,91.95
4017,261,236,25,234,7.69,0.0,90.42
4018,261,238,23,238,6.49,0.0,91.19
4019,261,241,20,238,6.18,0.0,92.34
4020,261,230,31,230,6.95,0.0,88.12
4021,261,235,26,234,7.72,0.0,90.04
4022,261,234,27,233,10.51,354.02,89.66
4023,261,234,27,233,9.49,115.63,89.66
4024,261,229,32,227,7.53,0.0,87.74
4025,261,238,23,237,8.07,0.0,91.19
4026,261,242,19,241,7.12,0.0,92.72
4027,261,246,15,245,8.72,6.66,94.25
4028,261,241,20,241,10.51,363.18,92.34
4029,261,246,15,242,7.11,0.0,94.25
4030,261,232,29,232,6.49,0.0,88.89
4031,261,240,21,240,6.83,0.0,91.95
4032,261,237,24,236,9.31,77.57,90.8
4033,261,237,24,237,7.55,0.0,90.8
4034,261,232,29,232,7.2,0.0,88.89
4035,261,236,25,234,7.08,0.0,90.42
4036,261,233,28,233,10.2,279.75,89.27
4037,261,232,29,231,6.89,0.0,88.89
4038,261,242,19,240,7.32,0.0,92.72
4039,261,238,23,236,6.41,0.0,91.19
4040,261,236,25,235,7.42,0.0,90.42
4041,261,228,33,226,8.31,0.07,87.36
4042,261,245,16,244,9.2,60.03,93.87
4043,261,232,29,229,6.83,0.0,88.89
4044,261,239,22,238,6.1,0.0,91.57
4045,261,230,31,230,7.83,0.0,88.12
4046,261,228,33,227,6.41,0.0,87.36
4047,261,246,15,243,10.56,384.06,94.25
4048,261,236,25,235,6.8,0.0,90.42
4049,261,241,20,241,6.3,0.0,92.34
4050,261,233,28,233,7.26,0.0,89.27
4051,261,239,22,237,8.86,16.94,91.57
4052,261,230,31,229,9.37,88.87,88.12
4053,261,235,26,232,5.99,0.0,90.04
4054,261,240,21,240,7.9,0.0,91.95
4055,261,231,30,231,7.02,0.0,88.51
4056,261,248,13,244,10.78,441.81,95.02
4057,261,242,19,241,9.92,223.58,92.72
4058,261,235,26,232,10.21,285.27,90.04
4059,261,243,18,241,7.61,0.0,93.1
4060,261,226,35,224,6.31,0.0,86.59
4061,261,235,26,234,8.69,5.24,90.04
4062,261,227,34,227,6.5,0.0,86.97
4063,261,240,21,239,6.55,0.0,91.95
4064,261,231,30,229,6.71,0.0,88.51
4065,261,234,27,233,9.77,180.74,89.66
4066,261,234,27,233,7.11,0.0,89.66
4067,261,229,32,225,5.99,0.0,87.74
4068,261,242,19,240,6.79,0.0,92.72
4069,261,239,22,237,6.79,0.0,91.57
4070,261,244,17,243,7.71,0.0,93.49
4071,261,243,18,243,6.6,0.0,93.1
4072,261,236,25,236,6.93,0.0,90.42
4073,261,243,18,241,6.29,0.0,93.1
4074,261,237,24,236,7.24,0.0,90.8
4075,261,229,32,229,8.81,10.43,87.74
4076,261,237,24,235,7.89,0.07,90.8
4077,261,241,20,241,7.32,0.0,92.34
4078,261,232,29,232,10.32,305.74,88.89
4079,261,240,21,240,10.81,434.08,91.95
4080,261,230,31,229,7.86,0.0,88.12
4081,261,243,18,243,7.89,0.0,93.1
4082,261,242,19,242,7.52,0.0,92.72
4083,261,236,25,235,8.0,0.0,90.42
4084,261,242,19,242,8.18,0.03,92.72
4085,261,236,25,236,10.81,428.05,90.42
4086,261,240,21,237,6.09,0.0,91.95
4087,261,230,31,229,6.6,0.0,88.12
4088,261,235,26,234,6.1,0.0,90.04
4089,261,246,15,246,10.5,369.24,94.25
4090,261,226,35,225,6.87,0.0,86.59
4091,261,240,21,240,7.03,0.0,91.95
4092,261,242,19,239,7.8,0.0,92.72
4093,261,239,22,238,6.19,0.0,91.57
4094,261,235,26,234,6.21,0.0,90.04
4095,261,235,26,232,6.12,0.0,90.04
4096,261,235,26,235,10.2,281.06,90.04
4097,261,240,21,238,7.79,0.0,91.95
4098,261,240,21,238,6.2,0.0,91.95
4099,261,245,16,245,7.91,0.0,93.87
4100,261,235,26,232,7.23,0.0,90.04
4101,261,235,26,233,6.49,0.0,90.04
4102,261,243,18,243,9.8,195.34,93.1
4103,261,229,32,229,7.67,0.0,87.74
4104,261,242,19,240,7.22,0.0,92.72
4105,261,238,23,238,10.38,328.84,91.19
4106,261,229,32,228,6.41,0.0,87.74
4107,261,239,22,237,7.99,0.0,91.57
4108,261,229,32,229,9.07,34.81,87.74
4109,261,229,32,229,6.99,0.0,87.74
4110,261,239,22,237,6.22,0.0,91.57
4111,261,235,26,231,6.02,0.0,90.04
4112,261,236,25,234,8.0,0.2,90.42
4113,261,242,19,241,8.04,0.0,92.72
4114,261,238,23,237,7.9,0.0,91.19
4115,261,233,28,233,9.4,95.77,89.27
4116,261,242,19,242,7.97,0.0,92.72
4117,261,237,24,236,6.78,0.0,90.8
4118,261,236,25,233,10.8,424.49,90.42
4119,261,236,25,236,8.19,0.11,90.42
4120,261,239,22,239,6.27,0.0,91.57
4121,261,245,16,245,8.0,0.22,93.87
4122,261,234,27,233,7.84,0.0,89.66
4123,261,243,18,242,7.8,0.0,93.1
4124,261,232,29,229,6.57,0.0,88.89
4125,261,247,14,245,10.94,479.26,94.64
4126,261,237,24,236,7.36,0.0,90.8
4127,261,240,21,240,6.8,0.0,91.95
4128,261,240,21,239,7.78,0.0,91.95
4129,261,244,17,244,7.39,0.0,93.49
4130,261,234,27,234,7.73,0.0,89.66
4131,261,228,33,228,7.09,0.0,87.36
4132,261,236,25,233,6.66,0.0,90.42
4133,261,241,20,240,10.48,355.7,92.34
4134,261,235,26,235,6.93,0.0,90.04
4135,261,241,20,237,7.19,0.0,92.34
4136,261,234,27,233,6.3,0.0,89.66
4137,261,235,26,233,6.1,0.0,90.04
4138,261,232,29,232,6.2,0.0,88.89
4139,261,238,23,238,8.41,0.3,91.19
4140,261,231,30,231,7.51,0.0,88.51
4141,261,229,32,228,6.86,0.0,87.74
4142,261,232,29,231,9.82,190.39,88.89
4143,261,228,33,227,6.06,0.0,87.36
4144,261,241,20,241,9.62,149.27,92.34
4145,261,243,18,243,7.54,0.0,93.1
4146,261,244,17,243,7.31,0.0,93.49
4147,261,230,31,229,7.49,0.0,88.12
4148,261,240,21,240,7.73,0.0,91.95
4149,261,232,29,229,5.99,0.0,88.89
4150,261,231,30,230,9.33,80.47,88.51
4151,261,240,21,240,6.42,0.0,91.95
4152,261,226,35,225,6.47,0.0,86.59
4153,261,234,27,233,8.59,1.69,89.66
4154,261,239,22,236,6.7,0.0,91.57
4155,261,237,24,236,8.49,2.54,90.8
4156,261,244,17,242,9.5,123.13,93.49
4157,261,229,32,229,6.42,0.0,87.74
4158,261,241,20,239,7.34,0.0,92.34
4159,261,235,26,235,10.02,240.0,90.04
4160,261,233,28,231,6.39,0.0,89.27
4161,261,230,31,230,7.99,0.0,88.12
4162,261,234,27,234,7.81,0.0,89.66
4163,261,232,29,231,7.51,0.0,88.89
4164,261,248,13,248,10.7,421.94,95.02
4165,261,236,25,236,6.29,0.0,90.42
4166,261,231,30,229,7.6,0.0,88.51
4167,261,229,32,229,10.5,342.62,87.74
4168,261,234,27,233,8.02,0.0,89.66
4169,261,239,22,239,10.7,406.19,91.57
4170,261,231,30,231,9.98,226.72,88.51
4171,261,236,25,235,8.03,0.0,90.42
4172,261,247,14,246,9.71,175.38,94.64
4173,261,232,29,229,6.9,0.0,88.89
4174,261,234,27,233,6.5,0.0,89.66
4175,261,240,21,240,6.14,0.0,91.95
4176,261,228,33,228,5.99,0.0,87.36
4177,261,238,23,238,7.8,0.0,91.19
4178,261,245,16,243,7.52,0.0,93.87
4179,261,234,27,233,9.54,127.47,89.66
4180,261,229,32,228,6.92,0.0,87.74
4181,261,243,18,240,7.09,0.0,93.1
4182,261,240,21,240,8.05,0.17,91.95
4183,261,235,26,232,6.5,0.0,90.04
4184,261,241,20,240,8.5,2.13,92.34
4185,261,239,22,238,6.06,0.0,91.57
4186,261,241,20,240,6.51,0.0,92.34
4187,261,245,16,245,9.68,167.49,93.87
4188,261,234,27,234,6.51,0.0,89.66
4189,261,229,32,228,8.93,19.09,87.74
4190,261,233,28,233,7.09,0.0,89.27
4191,261,237,24,236,9.11,44.02,90.8
4192,261,239,22,238,6.56,0.0,91.57
4193,261,241,20,240,6.2,0.0,92.34
4194,261,239,22,238,7.59,0.0,91.57
4195,261,231,30,230,7.72,0.0,88.51
4196,261,228,33,226,6.81,0.0,87.36
4197,261,232,29,232,6.82,0.0,88.89
4198,261,238,23,237,5.99,0.0,91.19
4199,261,241,20,240,7.81,0.0,92.34
4200,261,227,34,226,6.09,0.0,86.97
4201,261,236,25,236,9.28,70.51,90.42
4202,261,241,20,240,6.89,0.0,92.34
4203,261,235,26,235,9.34,84.46,90.04
4204,261,232,29,231,10.72,398.83,88.89
4205,261,239,22,238,9.4,98.94,91.57
4206,261,236,25,235,9.55,129.28,90.42
4207,261,233,28,232,10.21,282.39,89.27
4208,261,239,22,239,8.23,0.0,91.57
4209,261,234,27,233,6.51,0.0,89.66
4210,261,231,30,230,8.81,11.24,88.51
4211,261,235,26,235,6.11,0.0,90.04
4212,261,229,32,227,7.37,0.0,87.74
4213,261,231,30,230,8.13,0.0,88.51
4214,261,239,22,238,6.23,0.0,91.57
4215,261,241,20,241,9.48,117.95,92.34
4216,261,244,17,242,6.88,0.0,93.49
4217,261,229,32,227,5.99,0.0,87.74
4218,261,240,21,238,8.11,0.14,91.95
4219,261,232,29,230,7.22,0.0,88.89
4220,261,230,31,229,6.76,0.0,88.12
4221,261,227,34,225,6.11,0.0,86.97
4222,261,246,15,245,8.9,18.13,94.25
4223,261,239,22,239,6.8,0.0,91.57
4224,261,244,17,244,7.81,0.0,93.49
4225,261,226,35,225,6.35,0.0,86.59
4226,261,241,20,241,7.52,0.0,92.34
4227,261,236,25,235,7.21,0.0,90.42
4228,261,230,31,230,6.12,0.0,88.12
4229,261,237,24,237,6.0,0.0,90.8
4230,261,238,23,238,8.91,18.39,91.19
4231,261,231,30,231,6.57,0.0,88.51
4232,261,244,17,243,10.31,318.8,93.49
4233,261,239,22,236,9.18,52.87,91.57
4234,261,236,25,236,7.88,0.0,90.42
4235,261,232,29,231,6.7,0.0,88.89
4236,261,238,23,238,8.81,12.76,91.19
4237,261,239,22,239,7.98,0.0,91.57
4238,261,242,19,242,6.31,0.0,92.72
4239,261,231,30,231,6.4,0.0,88.51
4240,261,243,18,243,6.73,0.0,93.1
4241,261,240,21,240,7.59,0.0,91.95
4242,261,227,34,224,6.17,0.0,86.97
4243,261,243,18,240,7.41,0.0,93.1
4244,261,237,24,236,10.1,259.92,90.8
4245,261,239,22,237,8.09,0.0,91.57
4246,261,245,16,244,8.99,27.13,93.87
4247,261,239,22,239,7.27,0.0,91.57
4248,261,230,31,229,7.63,0.0,88.12
4249,261,239,22,238,7.81,0.0,91.57
4250,261,236,25,235,5.98,0.0,90.42
4251,261,240,21,240,7.12,0.0,91.95
4252,261,228,33,228,6.74,0.0,87.36
4253,261,243,18,243,10.1,266.48,93.1
4254,261,233,28,232,8.0,0.0,89.27
4255,261,241,20,241,10.72,413.75,92.34
4256,261,234,27,231,7.61,0.0,89.66
4257,261,241,20,239,7.75,0.0,92.34
4258,261,233,28,230,7.21,0.0,89.27
4259,261,244,17,244,9.58,141.16,93.49
4260,261,242,19,241,8.48,1.5,92.72
4261,261,229,32,229,7.69,0.0,87.74
4262,261,240,21,239,6.29,0.0,91.95
4263,261,231,30,231,7.5,0.0,88.51
4264,261,235,26,232,8.18,0.0,90.04
4265,261,239,22,239,8.08,0.0,91.57
4266,261,231,30,231,6.52,0.0,88.51
4267,261,230,31,229,6.02,0.0,88.12
4268,261,233,28,232,6.21,0.0,89.27
4269,261,231,30,230,7.86,0.0,88.51
4270,261,235,26,234,8.02,0.0,90.04
4271,261,244,17,242,7.5,0.0,93.49
4272,261,238,23,238,8.76,8.29,91.19
4273,261,237,24,236,7.89,0.0,90.8
4274,261,239,22,237,6.68,0.0,91.57
4275,261,244,17,243,8.99,30.26,93.49
4276,261,243,18,242,6.68,0.0,93.1
4277,261,242,19,240,8.39,0.81,92.72
4278,261,244,17,242,7.7,0.0,93.49
4279,261,237,24,235,7.63,0.0,90.8
4280,261,241,20,241,9.41,101.47,92.34
4281,261,228,33,228,6.38,0.0,87.36
4282,261,244,17,243,7.23,0.0,93.49
