EmployeeID,ProjectID,RoleInProject,HoursWorked,CompletionStatus,ProjectScore
2565,3,Lead,392.3,Completed,7.59
2566,1,QA,55.3,Delayed,6.64
2566,15,Coordinator,183.7,In Progress,9.4
2566,4,QA,327.7,In Progress,8.58
2567,10,Coordinator,297.1,Completed,7.69
2568,9,Manager,110.4,Completed,8.35
2569,10,Lead,139.9,Delayed,6.04
2569,3,QA,160.1,Delayed,5.07
2570,8,Coordinator,187.0,In Progress,6.26
2570,4,Developer,225.5,In Progress,9.31
2571,6,Analyst,178.9,In Progress,6.27
2571,10,QA,192.2,In Progress,7.58
2572,13,QA,344.9,Completed,9.52
2573,5,QA,301.7,In Progress,9.15
2574,10,Lead,180.5,Delayed,7.26
2574,2,Coordinator,338.2,Delayed,6.66
2575,10,Lead,290.0,Completed,7.26
2575,4,Manager,102.4,Completed,8.69
2575,13,Designer,275.7,In Progress,6.84
2576,9,Developer,344.6,Completed,7.43
2576,13,Lead,349.4,Completed,8.8
2577,7,QA,296.7,Delayed,8.22
2577,4,Coordinator,127.4,Completed,9.21
2578,7,QA,106.2,Completed,5.63
2579,10,Coordinator,236.1,Delayed,9.41
2579,2,Developer,399.6,Completed,8.74
2580,14,Coordinator,169.1,Completed,5.16
2580,9,Lead,107.6,Completed,9.48
2580,4,Manager,86.1,Completed,8.78
2581,1,Lead,134.5,Delayed,9.55
2581,2,QA,77.9,Delayed,7.88
2581,12,Analyst,306.5,Completed,7.34
2582,13,Developer,248.7,Completed,8.52
2582,15,Analyst,142.4,Completed,9.73
2582,12,Developer,367.1,In Progress,8.83
2583,12,Lead,258.2,In Progress,9.0
2583,15,Developer,76.5,Delayed,6.0
2584,7,Lead,374.1,Delayed,7.5
2584,4,Developer,304.4,Completed,8.04
2584,14,Lead,225.6,In Progress,8.31
2585,12,Analyst,106.2,Completed,7.01
2585,7,Coordinator,141.6,Completed,8.76
2586,15,QA,108.7,Completed,9.67
2587,5,Analyst,98.3,Completed,8.06
2587,11,Analyst,121.6,Completed,7.87
2587,13,QA,303.3,Completed,9.33
2588,6,QA,249.5,Completed,5.84
2589,4,Coordinator,181.5,Delayed,5.07
2589,13,Lead,325.3,In Progress,6.53
2589,5,Lead,395.4,In Progress,6.16
2590,12,Developer,231.2,Delayed,7.3
2590,9,Developer,79.1,Delayed,6.83
2591,5,Manager,239.4,Completed,6.06
2591,3,Coordinator,246.5,In Progress,7.85
2591,8,Coordinator,150.9,Completed,5.69
2592,3,Lead,58.2,In Progress,6.99
2592,8,Analyst,209.1,In Progress,7.84
2592,10,Manager,296.9,Completed,6.58
2593,14,Coordinator,194.0,In Progress,9.96
2594,10,Analyst,212.4,Completed,8.28
2595,5,Developer,259.6,Delayed,8.26
2596,1,Manager,365.6,Delayed,6.88
2596,2,Lead,275.5,In Progress,9.54
2596,5,Manager,291.5,Completed,8.84
2597,4,Coordinator,166.5,Completed,5.83
2598,14,Coordinator,72.0,In Progress,5.49
2598,5,Manager,145.3,Delayed,5.02
2599,11,Analyst,309.5,Completed,7.08
2599,8,Coordinator,50.8,In Progress,6.37
2600,1,Developer,257.9,Completed,8.56
2600,3,Developer,273.5,In Progress,7.78
2600,15,QA,121.8,In Progress,9.0
2601,11,Coordinator,320.0,Delayed,7.36
2602,5,Lead,192.5,Completed,6.82
2602,9,Developer,309.7,Completed,8.7
2602,6,Analyst,389.9,Completed,9.14
2603,1,Manager,280.1,In Progress,7.87
2603,5,Coordinator,194.7,In Progress,8.75
2603,12,Manager,85.0,In Progress,7.96
2604,10,Coordinator,256.7,In Progress,6.79
2604,1,Coordinator,60.7,In Progress,7.66
2605,13,Designer,199.2,Completed,9.98
2605,11,QA,90.9,Completed,8.13
2606,2,Designer,182.2,In Progress,7.61
2607,12,Developer,60.2,Delayed,5.68
2608,4,Manager,56.9,In Progress,7.48
2608,7,QA,40.6,Delayed,5.45
2609,15,Analyst,373.1,Delayed,6.3
2609,1,Analyst,178.4,In Progress,8.62
2609,14,Designer,278.3,Completed,9.78
2610,3,Lead,384.5,In Progress,6.33
2610,12,Developer,191.8,In Progress,9.14
2610,2,Developer,84.9,Completed,9.54
2611,10,Designer,398.1,In Progress,6.6
2611,15,Lead,85.0,Delayed,6.08
2612,2,Designer,138.0,Completed,8.69
2613,7,QA,87.6,Completed,7.1
2613,4,Manager,340.5,In Progress,8.48
2614,5,Analyst,197.1,In Progress,7.53
2614,6,Designer,329.5,Delayed,9.5
2615,9,Coordinator,127.9,In Progress,7.86
2616,1,Lead,122.7,Completed,8.07
2617,6,Coordinator,105.3,In Progress,5.81
2617,3,Developer,374.6,In Progress,5.17
2618,10,Lead,67.4,Delayed,7.14
2618,11,Manager,240.5,Completed,9.5
2618,12,Lead,393.5,Delayed,8.28
2619,4,Designer,387.9,Completed,6.19
2620,8,Designer,210.1,Completed,9.04
2620,6,Lead,351.1,In Progress,7.62
2621,9,QA,76.9,In Progress,7.24
2621,8,QA,399.2,Completed,6.56
2622,2,QA,345.0,Delayed,6.46
2623,9,Analyst,237.4,In Progress,7.65
2623,3,Designer,259.5,Delayed,8.29
2624,14,Coordinator,217.0,Delayed,7.74
2625,10,Coordinator,117.5,Completed,5.23
2625,8,Developer,234.8,Delayed,8.25
2625,5,Designer,102.0,In Progress,5.83
2626,12,Developer,191.9,Delayed,6.84
2626,1,Analyst,299.5,In Progress,7.64
2627,6,Designer,202.4,Completed,8.03
2627,4,Manager,188.3,In Progress,5.06
2627,10,Coordinator,288.2,Completed,5.61
2628,2,Designer,93.2,In Progress,6.55
2628,5,Manager,163.8,Completed,6.1
2629,1,QA,230.0,Delayed,7.29
2629,6,QA,279.7,Completed,6.83
2630,1,QA,175.4,Delayed,5.46
2630,12,QA,90.0,Completed,6.37
2630,4,Analyst,178.6,Completed,6.11
2631,9,Analyst,61.6,In Progress,7.8
2631,10,Developer,258.5,Delayed,6.23
2632,15,Manager,302.8,In Progress,9.79
2632,9,Lead,167.9,Delayed,6.43
2632,8,Coordinator,208.8,Completed,5.32
2633,1,Lead,99.1,Completed,9.8
2633,11,Analyst,390.3,Delayed,7.67
2634,13,Analyst,394.4,Delayed,8.49
2634,4,Manager,140.2,Delayed,9.83
2635,9,Developer,387.1,Delayed,5.19
2635,8,QA,69.3,Completed,9.18
2635,14,Designer,378.9,In Progress,7.89
2636,13,Lead,50.9,Delayed,9.58
2636,14,Manager,342.3,In Progress,7.74
2636,12,Coordinator,314.7,Completed,8.83
2637,1,QA,55.8,Delayed,9.43
2637,12,Developer,251.4,Delayed,9.74
2638,15,Analyst,317.4,In Progress,7.23
2638,6,Analyst,300.1,Completed,6.61
2639,7,Coordinator,229.6,Delayed,8.09
2639,1,Manager,112.2,Delayed,7.09
2640,12,QA,269.1,Delayed,6.37
2640,8,Manager,357.5,Completed,8.31
2641,13,Developer,304.6,Delayed,9.38
2641,4,Analyst,279.3,Completed,6.9
2642,7,Coordinator,132.9,In Progress,9.53
2642,14,QA,76.5,Delayed,9.77
2643,14,QA,382.6,Delayed,7.64
2644,7,QA,370.4,Delayed,9.73
2644,12,Designer,158.6,Delayed,8.54
2645,13,Developer,124.8,In Progress,9.8
2645,11,Coordinator,45.1,In Progress,6.39
2645,2,Lead,345.2,In Progress,7.83
2646,9,Coordinator,139.3,In Progress,8.04
2646,12,Lead,388.8,Completed,9.46
2647,13,Designer,350.4,In Progress,8.26
2647,12,Lead,137.9,In Progress,6.12
2647,11,Manager,174.4,In Progress,7.78
2648,8,Coordinator,396.0,In Progress,5.05
2648,2,Designer,307.6,Completed,7.06
2648,12,Designer,122.1,Completed,5.42
2649,2,Designer,161.4,Delayed,7.63
2650,10,Designer,226.9,In Progress,5.14
2650,15,Developer,247.4,In Progress,7.05
2651,7,Lead,104.5,In Progress,7.57
2651,1,Designer,259.5,In Progress,9.07
2652,7,Analyst,260.7,Delayed,7.34
2653,5,Lead,66.9,Completed,9.98
2653,12,Lead,373.8,Completed,7.24
2654,2,Developer,138.2,Delayed,6.29
2654,10,Manager,344.0,In Progress,9.19
2654,15,Manager,282.7,Delayed,8.27
2655,13,Manager,350.3,Delayed,8.45
2655,7,Coordinator,374.1,Delayed,9.87
2656,3,Coordinator,54.8,Delayed,7.51
2657,13,Lead,230.0,In Progress,6.98
2657,6,QA,397.2,Delayed,7.07
2658,4,Lead,143.5,Delayed,9.67
2658,13,Developer,356.9,In Progress,6.6
2659,8,QA,234.4,Completed,5.65
2659,15,Developer,366.7,Delayed,5.73
2660,15,Analyst,303.9,Completed,9.66
2660,2,Developer,68.5,Completed,8.64
2661,4,Manager,54.4,In Progress,8.36
2661,11,Lead,67.9,Delayed,7.87
2661,8,QA,46.4,Delayed,5.14
2662,13,Developer,288.3,Delayed,8.86
2662,15,Designer,160.7,Delayed,7.65
2663,12,Designer,311.9,Delayed,8.76
2664,6,Lead,228.9,In Progress,5.64
2665,8,Designer,120.6,Completed,8.88
2665,15,Lead,342.9,Completed,6.29
2666,4,Designer,190.8,Delayed,7.12
2667,8,Developer,179.7,Completed,5.03
2667,3,Lead,391.1,Completed,5.22
2668,5,Coordinator,391.4,Delayed,5.7
2669,10,Manager,80.6,In Progress,6.38
2669,9,Analyst,275.6,Completed,7.54
2669,15,Analyst,265.5,Completed,9.6
2670,1,Coordinator,113.6,Delayed,7.19
2670,10,Lead,286.5,In Progress,6.5
2670,3,Developer,68.8,In Progress,8.54
2671,8,QA,345.2,In Progress,7.21
2671,5,Analyst,247.8,Completed,8.89
2672,1,QA,366.1,In Progress,7.38
2672,8,QA,110.3,In Progress,7.46
2672,15,QA,362.0,Delayed,7.43
2673,6,Coordinator,170.2,Delayed,9.72
2673,13,Developer,250.6,In Progress,7.06
2673,10,QA,70.5,Completed,6.46
2674,11,QA,226.0,Completed,5.38
2675,12,QA,109.7,In Progress,7.15
2675,1,Coordinator,166.7,Delayed,8.14
2676,4,Manager,89.5,In Progress,6.78
2676,2,Analyst,244.9,Delayed,9.0
2677,5,Designer,212.4,In Progress,7.22
2677,8,Designer,189.9,Completed,7.62
2677,11,Designer,352.4,Delayed,7.38
2678,12,Developer,141.3,Delayed,8.35
2678,3,Lead,157.4,Delayed,7.18
2678,9,Lead,322.4,In Progress,9.51
2679,13,Coordinator,280.4,Delayed,6.94
2679,6,Manager,289.6,In Progress,6.02
2680,3,Coordinator,237.6,In Progress,5.99
2681,9,QA,344.5,In Progress,5.57
2682,15,Designer,231.8,In Progress,7.97
2682,1,Manager,74.5,Delayed,6.66
2682,8,Developer,294.8,Delayed,9.73
2683,7,Coordinator,119.3,In Progress,5.17
2683,3,Analyst,146.7,Completed,6.09
2684,13,Designer,321.1,Completed,9.15
2685,13,Lead,395.6,Delayed,7.39
2685,11,Analyst,247.8,In Progress,5.91
2685,2,Lead,200.5,Delayed,9.35
2686,12,Designer,170.0,Completed,6.92
2686,3,Analyst,292.6,Completed,5.31
2686,10,Developer,41.2,In Progress,6.25
2687,9,Coordinator,145.7,In Progress,5.01
2687,15,Developer,393.3,Delayed,9.01
2688,7,Coordinator,349.5,Delayed,7.82
2688,13,Analyst,386.6,In Progress,8.85
2689,9,Designer,289.3,Completed,6.69
2689,14,Designer,129.6,Completed,9.91
2690,1,Developer,343.4,Completed,7.95
2690,14,Lead,374.9,Completed,8.02
2691,15,Manager,128.5,In Progress,9.18
2691,5,Lead,61.7,Completed,7.18
2691,9,Designer,55.6,Delayed,5.5
2692,15,Developer,268.7,Completed,7.16
2693,13,Manager,285.8,In Progress,8.48
2693,5,Designer,121.6,Delayed,6.49
2694,1,Manager,195.6,In Progress,5.2
2695,6,Manager,212.7,Completed,7.99
2695,5,Designer,68.5,In Progress,9.11
2695,1,Manager,258.7,Delayed,8.62
2696,11,Designer,368.5,Delayed,9.55
2697,1,Coordinator,147.1,In Progress,6.32
2698,6,Lead,74.7,In Progress,9.76
2698,11,Designer,52.3,In Progress,5.37
2698,4,Lead,40.6,Completed,7.37
2699,7,Coordinator,212.8,Completed,8.25
2699,15,Coordinator,381.2,Completed,9.39
2699,10,QA,160.2,Completed,8.09
2700,8,QA,101.2,Delayed,7.27
2700,2,Coordinator,94.5,In Progress,8.64
2701,5,Designer,335.8,Delayed,6.5
2701,1,Analyst,305.2,Completed,9.48
2701,2,Developer,324.5,Delayed,6.77
2702,6,Developer,135.8,Completed,7.31
2702,9,Analyst,156.1,Delayed,6.23
2702,3,Developer,288.4,Completed,8.47
2703,14,Manager,297.1,Completed,9.77
2704,3,Manager,321.4,Completed,9.81
2704,11,Lead,348.2,Delayed,6.02
2704,4,Coordinator,220.3,Completed,6.8
2705,4,Lead,353.4,Completed,8.0
2705,12,QA,134.2,Completed,9.68
2706,10,Developer,254.3,Delayed,9.83
2706,4,Manager,64.5,Delayed,6.96
2706,1,Analyst,172.8,Delayed,7.74
2707,13,Analyst,234.8,Delayed,9.12
2707,6,Manager,349.4,Completed,6.21
2707,1,QA,301.5,Completed,6.43
2708,14,Designer,236.2,In Progress,6.0
2708,1,Lead,278.4,Completed,6.17
2708,3,QA,258.1,Completed,5.08
2709,8,Developer,144.2,In Progress,5.57
2710,14,Developer,300.9,Delayed,5.91
2711,13,Coordinator,136.8,Completed,7.2
2711,10,Lead,95.5,In Progress,6.7
2711,9,Developer,277.9,Delayed,6.42
2712,12,Coordinator,138.6,Delayed,7.67
2713,2,Lead,329.4,Delayed,5.66
2714,7,Manager,343.4,Delayed,6.17
2715,5,QA,381.9,Completed,9.22
2715,8,Designer,109.3,In Progress,9.27
2715,12,Coordinator,322.6,Delayed,8.94
2716,10,Manager,309.7,In Progress,7.99
2716,5,Designer,356.9,Completed,8.59
2716,9,Lead,243.6,Completed,6.03
2717,8,Designer,315.0,Completed,7.77
2717,4,Designer,163.6,Delayed,9.5
2717,1,Designer,299.7,In Progress,7.54
2718,11,Manager,221.5,Completed,9.56
2719,14,Lead,223.8,Completed,9.26
2719,2,Designer,135.6,In Progress,7.99
2720,10,QA,132.8,Completed,6.59
2721,8,Developer,82.0,Completed,5.4
2721,1,Analyst,242.0,Completed,7.99
2721,4,Analyst,396.1,Completed,7.09
2722,1,Analyst,320.2,Completed,6.0
2722,6,Designer,189.3,Completed,7.77
2722,14,Coordinator,295.6,Delayed,7.41
2723,15,Lead,255.1,Delayed,9.51
2723,7,Lead,307.8,In Progress,8.92
2723,5,Developer,301.3,Completed,6.68
2724,11,Analyst,241.7,Delayed,9.37
2724,3,Developer,385.7,Completed,6.71
2724,8,Analyst,117.8,Completed,5.82
2725,11,Analyst,319.6,Delayed,6.74
2725,12,QA,361.6,Completed,5.28
2725,4,QA,268.4,In Progress,8.17
2726,6,Designer,144.8,Completed,6.08
2726,14,QA,260.8,In Progress,5.49
2727,10,Analyst,156.6,Delayed,7.43
2727,1,QA,83.8,Completed,5.88
2727,3,Manager,337.4,In Progress,5.84
2728,2,Coordinator,296.3,In Progress,8.1
2728,5,Analyst,278.3,Completed,7.34
2728,11,Manager,338.0,In Progress,9.82
2729,13,Analyst,53.5,Delayed,9.64
2730,3,Manager,198.2,In Progress,6.23
2731,3,QA,225.1,Completed,5.57
2731,4,Developer,180.6,Completed,7.87
2731,1,Developer,228.8,Delayed,5.07
2732,15,Designer,318.2,Completed,7.88
2733,9,Manager,160.2,Delayed,7.74
2733,15,Manager,227.9,Delayed,7.15
2734,15,Analyst,63.4,Completed,6.35
2734,13,Designer,193.2,Delayed,5.93
2734,2,Coordinator,40.8,In Progress,7.19
2735,8,Analyst,126.1,In Progress,8.95
2735,1,Developer,149.7,Delayed,6.33
2736,15,Manager,192.4,Delayed,6.57
2736,8,Manager,69.6,Completed,7.82
2737,6,Analyst,297.2,Completed,9.47
2737,13,Coordinator,247.2,Delayed,7.66
2738,4,Manager,80.0,Completed,6.42
2738,6,Coordinator,118.8,Delayed,9.06
2739,11,Developer,259.4,Delayed,8.28
2740,9,Coordinator,151.9,Delayed,5.99
2740,15,Analyst,207.0,Delayed,6.05
2741,14,Manager,289.0,In Progress,7.61
2741,5,Coordinator,285.1,Completed,6.97
2741,2,Lead,317.5,Delayed,8.91
2742,8,Analyst,167.1,Completed,5.39
2743,4,Coordinator,73.8,In Progress,5.07
2743,10,Developer,226.5,Completed,9.63
2744,14,Lead,157.0,Delayed,9.5
2744,15,QA,117.9,In Progress,7.4
2744,6,Manager,352.3,Completed,9.29
2745,9,Developer,122.2,Completed,9.81
2745,3,Designer,258.1,Delayed,6.21
2745,6,Analyst,274.7,Completed,5.47
2746,12,Lead,346.2,Delayed,9.7
2747,8,Designer,337.7,Delayed,5.81
2747,13,Coordinator,118.0,In Progress,7.23
2748,9,Developer,274.3,Delayed,9.82
2749,3,Manager,287.9,Delayed,5.42
2749,13,Lead,195.6,Delayed,5.47
2750,6,Analyst,374.6,Completed,5.28
2750,11,Coordinator,261.9,Completed,7.21
2750,5,Developer,363.2,Delayed,9.69
2751,10,Coordinator,281.3,In Progress,6.26
2752,7,Developer,47.2,In Progress,8.32
2752,9,Lead,47.5,Delayed,8.38
2753,1,Developer,159.6,Completed,5.56
2754,7,Developer,85.4,In Progress,5.63
2755,5,Manager,275.4,Delayed,9.66
2755,14,Analyst,323.4,Completed,7.18
2756,1,Analyst,236.3,Delayed,9.76
2756,11,Coordinator,80.4,Completed,8.77
2757,10,Analyst,183.7,In Progress,5.52
2757,6,Coordinator,295.3,Delayed,9.43
2757,12,Manager,118.9,In Progress,5.43
2758,1,Designer,346.5,Completed,7.54
2758,4,QA,207.3,Delayed,8.59
2758,13,Designer,329.9,Completed,6.74
2759,14,QA,75.5,Delayed,7.61
2760,8,Analyst,301.7,Delayed,5.01
2760,14,Developer,71.3,Delayed,8.74
2760,1,QA,257.4,Delayed,7.96
2761,3,QA,326.8,In Progress,8.59
2762,13,Designer,264.3,In Progress,5.06
2763,9,Manager,262.1,Completed,7.63
2763,3,Designer,67.7,Delayed,8.1
2764,2,Coordinator,66.2,Delayed,6.51
2764,9,Designer,350.9,Completed,6.67
2765,7,Designer,42.2,Completed,6.81
2765,5,Manager,139.3,Delayed,9.84
2765,9,Manager,62.3,Completed,6.4
2766,14,Coordinator,364.4,Delayed,5.25
2766,9,Lead,238.5,Delayed,5.56
2767,6,Developer,295.4,Delayed,8.93
2768,9,QA,152.7,Delayed,9.0
2768,1,Designer,77.4,In Progress,7.85
2768,15,Manager,263.2,Completed,8.55
2769,8,QA,341.2,Delayed,8.78
2769,10,Coordinator,324.5,Completed,8.83
2769,9,Designer,127.5,In Progress,7.78
2770,9,Designer,390.5,Completed,9.14
2770,2,Manager,338.9,In Progress,8.4
2771,8,Developer,301.0,Completed,7.74
2771,4,Lead,154.8,Completed,9.28
2771,13,Designer,45.6,In Progress,9.63
2772,10,Developer,303.1,Delayed,8.7
2773,13,Coordinator,172.8,In Progress,6.38
2773,1,Designer,399.1,Completed,6.53
2773,7,Developer,100.4,Delayed,7.86
2774,14,Coordinator,62.6,Delayed,8.05
2774,9,Designer,317.8,In Progress,9.18
2774,4,Designer,53.7,Completed,5.4
2775,7,QA,253.8,In Progress,9.61
2775,6,Coordinator,151.5,In Progress,8.56
2776,14,Designer,186.6,In Progress,8.09
2776,11,Analyst,140.6,Completed,8.89
2776,4,Lead,71.2,In Progress,7.97
2777,12,Designer,279.9,Delayed,7.01
2778,2,QA,178.1,In Progress,7.55
2778,10,Coordinator,202.7,Delayed,8.98
2778,7,Coordinator,297.0,In Progress,6.17
2779,2,Lead,233.3,Completed,7.58
2779,9,Manager,64.7,Completed,9.3
2780,12,Developer,229.3,Delayed,6.27
2781,14,Manager,63.0,Completed,6.28
2781,11,Developer,360.9,Completed,9.22
2781,7,QA,249.6,In Progress,7.76
2782,4,Analyst,370.7,In Progress,5.36
2782,6,Coordinator,370.0,Delayed,8.41
2782,7,Developer,336.3,In Progress,5.56
2783,5,Manager,199.3,Completed,8.81
2784,4,Lead,384.8,In Progress,8.26
2784,11,Designer,159.9,In Progress,6.11
2785,3,Manager,125.3,In Progress,7.65
2785,4,Analyst,274.0,In Progress,8.27
2785,1,Developer,177.2,Completed,5.4
2786,14,Designer,76.0,Delayed,5.4
2786,15,Analyst,235.0,In Progress,5.28
2787,9,Developer,86.7,Delayed,9.25
2787,13,Developer,212.8,In Progress,6.14
2787,14,Manager,154.5,Delayed,7.27
2788,2,Lead,398.5,In Progress,5.27
2788,1,Designer,318.1,Delayed,8.98
2789,15,Lead,387.1,In Progress,6.49
2789,2,Developer,265.7,Delayed,5.85
2790,8,Analyst,154.6,Completed,9.85
2790,2,Developer,327.3,In Progress,5.52
2790,13,Coordinator,67.2,Completed,8.07
2791,10,Lead,343.8,In Progress,6.84
2791,6,QA,221.6,Delayed,6.08
2792,2,Coordinator,238.9,Completed,6.46
2793,6,Developer,372.9,In Progress,7.73
2794,10,Coordinator,208.3,Delayed,9.5
2794,11,Manager,206.7,Completed,5.96
2794,14,Developer,144.0,Delayed,6.94
2795,8,QA,71.4,Completed,5.01
2796,15,Coordinator,187.8,Completed,5.59
2796,2,Developer,173.3,Completed,7.74
2796,9,Coordinator,167.5,Completed,5.59
2797,8,Analyst,302.4,Completed,5.69
2797,15,Developer,249.3,In Progress,7.49
2798,1,Coordinator,176.1,In Progress,8.55
2798,12,Coordinator,265.0,Completed,5.1
2798,4,QA,241.7,Delayed,9.94
2799,7,Developer,385.0,Completed,8.31
2799,6,Designer,246.5,Completed,5.22
2799,3,Coordinator,187.8,Delayed,5.84
2800,7,Manager,370.6,Completed,8.47
2800,1,Developer,237.2,In Progress,6.0
2800,8,Designer,138.2,Completed,5.01
2801,11,Developer,375.3,Completed,8.12
2801,12,Coordinator,360.8,Completed,8.87
2802,13,Manager,293.6,In Progress,7.5
2802,6,QA,122.4,In Progress,9.39
2802,9,Manager,45.9,Completed,9.96
2803,8,Developer,305.2,Delayed,7.61
2804,3,Lead,248.0,In Progress,8.99
2804,2,Analyst,389.9,Completed,7.03
2805,2,Designer,201.0,In Progress,8.26
2805,14,Coordinator,101.4,Completed,8.38
2805,7,Analyst,348.9,Completed,8.35
2806,3,Coordinator,247.1,Delayed,6.98
2806,5,Manager,378.6,Delayed,5.77
2807,10,Manager,321.8,Completed,6.51
2807,8,QA,347.0,In Progress,7.53
2807,6,Manager,298.2,Completed,6.74
2808,6,Coordinator,305.1,In Progress,7.29
2809,11,Analyst,123.2,In Progress,5.68
2810,5,Lead,175.4,Delayed,6.68
2810,11,Designer,187.2,Completed,9.76
2810,7,QA,353.5,Completed,7.85
2811,9,Designer,157.3,Completed,7.99
2812,13,Analyst,365.8,In Progress,5.21
2813,6,Coordinator,362.6,Completed,8.77
2814,13,Developer,275.6,Delayed,6.79
2814,3,Manager,380.6,Delayed,7.43
2815,10,QA,90.0,Completed,8.44
2815,2,Manager,90.3,In Progress,9.32
2815,15,Developer,389.1,In Progress,5.67
2816,6,QA,148.2,Completed,5.04
2816,12,Designer,333.9,In Progress,8.92
2817,5,Analyst,180.1,Delayed,9.22
2817,11,Designer,339.2,In Progress,8.29
2817,14,Developer,136.1,In Progress,6.84
2818,15,Coordinator,144.4,In Progress,8.7
2818,12,Coordinator,243.8,In Progress,6.6
2819,4,Lead,296.5,Completed,7.48
2819,12,Developer,360.3,In Progress,5.85
2820,11,Manager,68.0,In Progress,9.67
2820,12,Lead,140.9,In Progress,6.07
2820,5,Developer,170.0,Delayed,5.76
2821,13,Analyst,67.7,In Progress,9.5
2821,1,Lead,228.3,Completed,8.08
2821,4,Designer,228.0,In Progress,9.53
2822,5,Lead,212.9,Delayed,6.01
2822,9,Designer,97.7,Completed,6.42
2822,10,Lead,336.4,Completed,8.01
2823,11,Lead,253.6,In Progress,5.79
2824,7,QA,123.2,Delayed,8.17
2825,15,Designer,222.5,In Progress,7.36
2825,3,QA,242.6,Delayed,7.46
2826,6,Analyst,79.1,Completed,8.98
2826,12,Designer,320.8,Completed,8.24
2827,11,Coordinator,77.6,Delayed,6.53
2828,12,Analyst,304.1,Delayed,5.33
2828,13,Developer,77.5,Completed,9.25
2829,6,Developer,52.0,Completed,6.87
2830,6,Coordinator,221.6,In Progress,8.17
2830,9,Lead,171.6,Completed,7.04
2830,4,Analyst,222.9,Delayed,5.73
2831,12,Lead,291.7,In Progress,7.23
2831,14,Developer,242.2,Completed,8.96
2832,8,Coordinator,383.8,Delayed,6.6
2832,4,Coordinator,51.6,Completed,6.26
2833,8,Manager,65.3,In Progress,8.26
2833,11,Coordinator,98.2,Completed,7.53
2833,4,QA,356.5,In Progress,7.75
2834,15,Manager,58.1,Completed,8.03
2834,5,Coordinator,344.4,Delayed,6.09
2835,13,Developer,45.7,Delayed,7.69
2835,5,Manager,252.8,In Progress,5.62
2835,6,QA,197.0,Delayed,9.46
2836,12,Designer,98.6,Delayed,7.74
2837,2,Developer,331.8,Completed,8.04
2837,15,Manager,45.6,Completed,7.0
2837,12,Analyst,142.4,In Progress,5.31
2838,1,Designer,135.2,In Progress,8.89
2838,11,Designer,260.0,Completed,8.21
2839,3,Manager,180.6,Completed,6.68
2839,6,QA,247.5,In Progress,9.94
2839,11,Analyst,257.1,Completed,7.54
2840,2,Manager,269.4,In Progress,9.34
2840,12,Lead,367.5,Completed,8.36
2841,1,Lead,93.8,In Progress,7.31
2841,7,Designer,311.7,Completed,5.02
2841,15,Designer,271.4,Delayed,9.26
2842,15,Lead,310.5,Completed,7.42
2842,8,Designer,147.9,In Progress,8.96
2842,3,Manager,216.8,Delayed,7.33
2843,1,Coordinator,250.3,Delayed,6.47
2844,14,Analyst,101.1,Delayed,6.97
2844,5,QA,340.9,Completed,6.06
2844,6,Analyst,70.3,Completed,8.49
2845,1,Designer,263.2,Completed,6.26
2846,7,Developer,173.5,Completed,9.17
2846,6,Designer,150.6,Completed,9.44
2846,11,Analyst,320.9,In Progress,7.04
2847,5,Lead,235.6,In Progress,8.12
2847,13,Lead,244.6,In Progress,7.1
2847,4,Lead,109.3,Completed,9.57
2848,5,Coordinator,344.0,Delayed,6.78
2848,11,Manager,68.7,In Progress,7.47
2848,13,Coordinator,168.4,In Progress,8.35
2849,14,QA,107.8,In Progress,7.76
2849,1,Lead,253.9,In Progress,7.72
2849,12,Lead,195.4,In Progress,9.88
2850,6,Coordinator,164.0,Delayed,5.76
2850,5,Developer,378.6,Delayed,6.1
2851,15,Analyst,276.4,Delayed,5.1
2852,13,Coordinator,359.2,Completed,6.71
2852,8,Coordinator,84.1,Completed,9.34
2853,12,Manager,265.9,Completed,7.29
2854,5,Analyst,210.9,In Progress,5.59
2854,8,Developer,116.1,Delayed,9.95
2855,11,Lead,84.3,Completed,5.32
2855,12,Lead,309.0,Delayed,9.75
2855,6,Lead,275.5,In Progress,9.09
2856,13,Manager,243.0,Completed,7.0
2857,5,QA,307.8,Delayed,9.37
2858,6,Developer,399.4,In Progress,9.16
