EmployeeID,TrainingID,EnrollDate,CompletionDate,CompletionStatus,AssessmentScore
2494,6,2023-07-05,2023-08-04,Completed,76.42
2494,2,2023-03-10,2023-04-09,Completed,77.6
2495,8,2023-01-23,,In Progress,0.0
2495,6,2023-07-08,,Dropped,0.0
2496,9,2023-10-05,,Dropped,0.0
2496,1,2023-08-15,2023-09-14,Completed,79.7
2497,10,2023-03-17,,In Progress,0.0
2497,1,2023-11-03,2023-12-03,Completed,97.12
2497,8,2023-10-19,2023-11-18,Completed,79.0
2497,3,2023-03-20,2023-04-19,Completed,57.07
2498,8,2023-11-06,2023-12-06,Completed,56.88
2498,7,2023-01-10,,In Progress,0.0
2499,2,2023-10-25,2023-11-24,Completed,80.09
2499,3,2023-08-14,,Dropped,0.0
2500,9,2023-01-13,2023-02-12,Completed,74.96
2500,7,2023-04-04,,Dropped,0.0
2501,9,2023-09-01,2023-10-01,Completed,86.52
2501,7,2023-09-15,,In Progress,0.0
2501,6,2023-06-20,,In Progress,0.0
2502,7,2023-05-25,,In Progress,0.0
2502,4,2023-06-01,2023-07-01,Completed,99.27
2503,6,2023-11-16,2023-12-16,Completed,67.81
2503,10,2023-01-17,2023-02-16,Completed,94.93
2504,8,2023-01-22,2023-02-21,Completed,79.52
2504,3,2023-09-08,,In Progress,0.0
2505,7,2023-05-23,2023-06-22,Completed,63.6
2506,8,2023-01-15,,In Progress,0.0
2506,4,2023-10-07,2023-11-06,Completed,70.61
2507,3,2023-01-02,,In Progress,0.0
2508,4,2023-02-27,2023-03-29,Completed,68.03
2508,6,2023-11-17,2023-12-17,Completed,65.65
2508,2,2023-06-16,2023-07-16,Completed,64.11
2508,3,2023-12-16,,In Progress,0.0
2509,7,2023-04-23,,In Progress,0.0
2510,3,2023-03-17,2023-04-16,Completed,61.53
2510,5,2023-07-17,,Dropped,0.0
2511,3,2023-07-19,2023-08-18,Completed,97.39
2511,9,2023-12-13,2024-01-12,Completed,99.49
2512,8,2023-01-11,2023-02-10,Completed,67.08
2512,4,2023-11-01,2023-12-01,Completed,87.27
2512,3,2023-12-23,2024-01-22,Completed,92.77
2512,5,2023-05-03,2023-06-02,Completed,89.76
2513,4,2023-06-02,2023-07-02,Completed,95.66
2513,6,2023-12-23,2024-01-22,Completed,86.88
2513,8,2023-04-22,,In Progress,0.0
2514,5,2023-05-07,,In Progress,0.0
2514,1,2023-05-25,,Dropped,0.0
2515,6,2023-03-13,2023-04-12,Completed,66.51
2516,4,2023-12-04,,In Progress,0.0
2516,10,2023-06-04,,In Progress,0.0
2516,9,2023-02-01,2023-03-03,Completed,96.98
2517,7,2023-02-25,2023-03-27,Completed,81.87
2517,5,2023-08-14,2023-09-13,Completed,83.41
2517,10,2023-04-04,,In Progress,0.0
2517,8,2023-06-07,2023-07-07,Completed,97.49
2518,2,2023-07-04,,In Progress,0.0
2518,3,2023-09-20,2023-10-20,Completed,75.45
2518,5,2023-09-18,2023-10-18,Completed,59.82
2518,7,2023-10-04,,Dropped,0.0
2519,2,2023-12-19,,In Progress,0.0
2520,5,2023-02-17,2023-03-19,Completed,90.42
2521,9,2023-02-07,2023-03-09,Completed,87.78
2521,10,2023-07-19,2023-08-18,Completed,92.61
2522,1,2023-05-01,,Dropped,0.0
2523,5,2023-03-03,2023-04-02,Completed,79.0
2523,3,2023-12-21,2024-01-20,Completed,97.75
2523,1,2023-05-02,2023-06-01,Completed,62.21
2523,9,2023-06-15,2023-07-15,Completed,85.09
2524,4,2023-10-11,2023-11-10,Completed,81.43
2525,4,2023-07-05,,Dropped,0.0
2525,1,2023-11-03,,In Progress,0.0
2525,8,2023-03-18,,In Progress,0.0
2526,8,2023-03-14,2023-04-13,Completed,76.81
2526,3,2023-07-03,2023-08-02,Completed,93.78
2526,9,2023-11-26,,In Progress,0.0
2527,8,2023-11-24,2023-12-24,Completed,82.26
2527,2,2023-03-14,2023-04-13,Completed,85.83
2528,6,2023-06-27,2023-07-27,Completed,70.84
2528,2,2023-10-11,,In Progress,0.0
2528,4,2023-04-06,2023-05-06,Completed,79.14
2528,7,2023-11-06,2023-12-06,Completed,76.94
2529,2,2023-08-10,2023-09-09,Completed,71.75
2530,10,2023-09-16,2023-10-16,Completed,84.44
2530,5,2023-04-18,,In Progress,0.0
2531,7,2023-10-25,2023-11-24,Completed,59.41
2532,9,2023-03-18,,Dropped,0.0
2532,2,2023-05-26,2023-06-25,Completed,79.66
2532,6,2023-09-21,,Dropped,0.0
2532,1,2023-08-19,2023-09-18,Completed,60.69
2533,4,2023-02-13,2023-03-15,Completed,55.95
2533,2,2023-12-20,2024-01-19,Completed,60.61
2533,5,2023-10-19,2023-11-18,Completed,82.93
2533,7,2023-11-19,2023-12-19,Completed,79.22
2534,5,2023-11-16,2023-12-16,Completed,76.92
2535,5,2023-02-02,2023-03-04,Completed,55.59
2535,7,2023-05-20,2023-06-19,Completed,75.97
2535,9,2023-05-25,,In Progress,0.0
2536,10,2023-07-03,2023-08-02,Completed,82.96
2537,3,2023-08-12,2023-09-11,Completed,72.84
2537,1,2023-05-09,,In Progress,0.0
2538,9,2023-04-01,2023-05-01,Completed,79.26
2538,10,2023-02-10,2023-03-12,Completed,71.05
2538,6,2023-09-10,2023-10-10,Completed,58.9
2539,3,2023-02-04,2023-03-06,Completed,87.43
2539,5,2023-11-09,,In Progress,0.0
2539,6,2023-05-18,,In Progress,0.0
2540,9,2023-09-16,2023-10-16,Completed,63.48
2540,7,2023-11-21,2023-12-21,Completed,89.97
2541,2,2023-08-14,,In Progress,0.0
2541,1,2023-05-01,2023-05-31,Completed,59.49
2541,9,2023-03-16,2023-04-15,Completed,96.74
2541,6,2023-11-04,,In Progress,0.0
2542,1,2023-07-24,2023-08-23,Completed,58.39
2543,9,2023-09-26,2023-10-26,Completed,81.49
2544,2,2023-08-02,2023-09-01,Completed,85.72
2544,4,2023-06-20,,In Progress,0.0
2544,3,2023-09-07,2023-10-07,Completed,88.33
2544,5,2023-07-18,2023-08-17,Completed,72.79
2545,8,2023-01-18,,In Progress,0.0
2546,4,2023-11-19,,Dropped,0.0
2546,6,2023-12-04,,In Progress,0.0
2547,10,2023-03-06,2023-04-05,Completed,78.68
2547,3,2023-08-03,,Dropped,0.0
2547,4,2023-05-03,,Dropped,0.0
2548,9,2023-08-07,,In Progress,0.0
2548,2,2023-07-06,,Dropped,0.0
2548,6,2023-03-04,2023-04-03,Completed,87.7
2548,10,2023-12-15,2024-01-14,Completed,57.42
2549,6,2023-03-05,2023-04-04,Completed,68.84
2549,3,2023-03-13,2023-04-12,Completed,57.15
2549,7,2023-09-12,,In Progress,0.0
2550,9,2023-06-07,,In Progress,0.0
2550,8,2023-01-02,,Dropped,0.0
2550,2,2023-09-07,,In Progress,0.0
2550,3,2023-09-08,,Dropped,0.0
2551,4,2023-12-04,,Dropped,0.0
2551,8,2023-10-16,2023-11-15,Completed,79.74
2551,2,2023-03-02,2023-04-01,Completed,61.06
2551,6,2023-02-22,2023-03-24,Completed,76.27
2552,6,2023-11-25,,Dropped,0.0
2553,5,2023-04-08,2023-05-08,Completed,90.92
2553,7,2023-09-10,,In Progress,0.0
2553,8,2023-03-26,,In Progress,0.0
2554,8,2023-07-22,2023-08-21,Completed,70.72
2555,7,2023-12-09,2024-01-08,Completed,58.23
2555,3,2023-03-16,,In Progress,0.0
2555,9,2023-12-10,2024-01-09,Completed,88.48
2556,6,2023-06-04,2023-07-04,Completed,85.32
2556,2,2023-05-22,2023-06-21,Completed,69.41
2556,8,2023-12-26,2024-01-25,Completed,66.42
2557,3,2023-07-11,2023-08-10,Completed,86.55
2557,6,2023-01-04,,In Progress,0.0
2557,7,2023-07-06,,In Progress,0.0
2557,2,2023-09-11,2023-10-11,Completed,90.14
2558,9,2023-05-25,2023-06-24,Completed,89.72
2559,7,2023-09-12,2023-10-12,Completed,63.94
2560,5,2023-06-06,2023-07-06,Completed,71.71
2560,2,2023-12-18,2024-01-17,Completed,73.17
2561,2,2023-11-22,2023-12-22,Completed,56.78
2561,1,2023-04-21,2023-05-21,Completed,72.77
2561,7,2023-09-22,,In Progress,0.0
2561,3,2023-02-24,2023-03-26,Completed,63.53
2562,3,2023-06-20,,In Progress,0.0
2562,6,2023-07-25,,In Progress,0.0
2563,7,2023-07-23,,Dropped,0.0
2563,6,2023-08-20,,Dropped,0.0
2563,5,2023-06-06,2023-07-06,Completed,92.88
2563,2,2023-03-15,,Dropped,0.0
2564,4,2023-05-15,,In Progress,0.0
2564,3,2023-09-27,2023-10-27,Completed,75.87
2564,9,2023-12-12,2024-01-11,Completed,84.16
2564,10,2023-09-13,,In Progress,0.0
2565,9,2023-08-22,,Dropped,0.0
2565,4,2023-07-23,2023-08-22,Completed,58.11
2566,5,2023-11-22,2023-12-22,Completed,99.69
2566,6,2023-11-16,2023-12-16,Completed,70.2
2566,9,2023-08-13,2023-09-12,Completed,68.01
2567,9,2023-01-01,,In Progress,0.0
2567,2,2023-02-03,,Dropped,0.0
2567,10,2023-08-13,2023-09-12,Completed,99.3
2568,8,2023-03-12,2023-04-11,Completed,71.81
2569,2,2023-12-21,2024-01-20,Completed,89.95
2570,3,2023-06-14,,In Progress,0.0
2570,4,2023-08-18,2023-09-17,Completed,61.43
2571,7,2023-01-05,2023-02-04,Completed,98.25
2571,1,2023-03-26,2023-04-25,Completed,75.02
2572,5,2023-09-16,2023-10-16,Completed,89.54
2572,1,2023-04-12,,Dropped,0.0
2572,8,2023-02-10,,Dropped,0.0
2573,8,2023-04-03,2023-05-03,Completed,92.09
2574,5,2023-03-13,2023-04-12,Completed,55.43
2574,1,2023-06-11,2023-07-11,Completed,64.65
2574,10,2023-03-09,2023-04-08,Completed,68.01
2575,5,2023-09-01,2023-10-01,Completed,65.26
2576,9,2023-10-15,2023-11-14,Completed,68.38
2576,2,2023-08-05,,In Progress,0.0
2576,10,2023-03-17,,Dropped,0.0
2577,8,2023-12-15,2024-01-14,Completed,59.1
2577,5,2023-08-22,2023-09-21,Completed,67.92
2577,10,2023-06-02,2023-07-02,Completed,63.59
2577,1,2023-06-21,2023-07-21,Completed,65.12
2578,6,2023-03-27,2023-04-26,Completed,56.58
2579,8,2023-11-25,2023-12-25,Completed,84.67
2579,9,2023-06-11,,Dropped,0.0
2579,4,2023-08-27,2023-09-26,Completed,70.71
2580,3,2023-12-25,,In Progress,0.0
2580,8,2023-01-19,2023-02-18,Completed,89.14
2580,1,2023-11-01,2023-12-01,Completed,60.23
2580,6,2023-02-01,,Dropped,0.0
2581,9,2023-08-15,,In Progress,0.0
2581,2,2023-09-20,2023-10-20,Completed,98.76
2581,10,2023-02-16,,In Progress,0.0
2581,5,2023-12-07,2024-01-06,Completed,71.87
2582,9,2023-08-21,2023-09-20,Completed,82.05
2582,5,2023-06-02,2023-07-02,Completed,57.04
2583,10,2023-10-18,2023-11-17,Completed,67.74
2583,4,2023-07-20,2023-08-19,Completed,58.16
2584,5,2023-08-11,2023-09-10,Completed,79.7
2585,7,2023-08-18,2023-09-17,Completed,56.42
2585,5,2023-06-21,,In Progress,0.0
2586,6,2023-05-07,2023-06-06,Completed,92.21
2587,7,2023-12-26,,In Progress,0.0
2587,8,2023-01-16,2023-02-15,Completed,63.84
2587,5,2023-02-07,2023-03-09,Completed,88.32
2587,4,2023-06-26,2023-07-26,Completed,71.33
2588,3,2023-07-14,2023-08-13,Completed,90.93
2588,8,2023-08-14,,In Progress,0.0
2588,10,2023-08-15,,In Progress,0.0
2588,9,2023-09-02,2023-10-02,Completed,93.54
2589,1,2023-01-19,2023-02-18,Completed,75.78
2589,2,2023-01-25,2023-02-24,Completed,97.86
2590,7,2023-12-10,2024-01-09,Completed,72.88
2590,6,2023-12-07,2024-01-06,Completed,94.65
2591,6,2023-10-11,,Dropped,0.0
2591,10,2023-01-12,2023-02-11,Completed,68.14
2592,10,2023-04-22,2023-05-22,Completed,91.12
2592,2,2023-12-14,2024-01-13,Completed,98.85
2593,10,2023-09-09,2023-10-09,Completed,98.82
2593,3,2023-01-26,,In Progress,0.0
2594,10,2023-06-09,2023-07-09,Completed,97.01
2594,1,2023-02-27,2023-03-29,Completed,79.63
2594,2,2023-07-14,2023-08-13,Completed,77.1
2595,2,2023-12-23,2024-01-22,Completed,94.91
2595,10,2023-12-04,2024-01-03,Completed,64.82
2595,9,2023-07-05,,In Progress,0.0
2595,1,2023-10-27,2023-11-26,Completed,56.05
2596,8,2023-11-18,2023-12-18,Completed,57.41
2597,10,2023-11-03,2023-12-03,Completed,89.05
2597,4,2023-04-06,2023-05-06,Completed,99.82
2597,6,2023-08-11,2023-09-10,Completed,80.7
2598,6,2023-10-08,2023-11-07,Completed,65.88
2598,8,2023-05-19,2023-06-18,Completed,91.55
2598,10,2023-07-24,2023-08-23,Completed,79.17
2599,10,2023-07-13,2023-08-12,Completed,81.57
2600,2,2023-12-01,,In Progress,0.0
2600,10,2023-03-02,2023-04-01,Completed,61.07
2600,6,2023-01-03,,In Progress,0.0
2600,5,2023-05-16,2023-06-15,Completed,76.82
2601,3,2023-01-22,2023-02-21,Completed,64.87
2602,5,2023-09-02,,Dropped,0.0
2603,5,2023-06-13,2023-07-13,Completed,56.92
2604,9,2023-04-07,2023-05-07,Completed,82.12
2604,1,2023-11-05,2023-12-05,Completed,75.18
2605,10,2023-12-10,,Dropped,0.0
2606,4,2023-02-20,2023-03-22,Completed,73.79
2606,5,2023-12-17,,In Progress,0.0
2606,1,2023-01-11,2023-02-10,Completed,97.74
2606,8,2023-10-15,2023-11-14,Completed,93.61
2607,8,2023-08-26,2023-09-25,Completed,69.68
2607,4,2023-07-17,2023-08-16,Completed,72.85
2608,9,2023-08-16,2023-09-15,Completed,68.33
2609,8,2023-08-17,2023-09-16,Completed,71.41
2610,2,2023-11-15,2023-12-15,Completed,85.19
2610,8,2023-12-23,2024-01-22,Completed,85.46
2611,5,2023-12-17,2024-01-16,Completed,68.07
2612,10,2023-04-20,,Dropped,0.0
2612,2,2023-11-09,,In Progress,0.0
2613,9,2023-08-19,2023-09-18,Completed,76.28
2614,10,2023-12-12,2024-01-11,Completed,93.63
2615,5,2023-10-19,,In Progress,0.0
2616,6,2023-04-12,2023-05-12,Completed,82.82
2616,10,2023-09-25,,In Progress,0.0
2617,4,2023-12-14,2024-01-13,Completed,98.7
2617,10,2023-12-20,,In Progress,0.0
2617,7,2023-10-14,2023-11-13,Completed,67.16
2617,6,2023-02-27,2023-03-29,Completed,89.97
2618,1,2023-05-05,2023-06-04,Completed,58.08
2619,6,2023-08-07,2023-09-06,Completed,66.64
2619,1,2023-03-09,2023-04-08,Completed,87.46
2619,7,2023-06-16,2023-07-16,Completed,80.09
2619,5,2023-08-08,,In Progress,0.0
2620,5,2023-09-23,2023-10-23,Completed,56.25
2621,1,2023-10-09,2023-11-08,Completed,68.41
2621,5,2023-05-10,,In Progress,0.0
2621,7,2023-03-16,2023-04-15,Completed,66.67
2621,8,2023-06-25,2023-07-25,Completed,87.39
2622,7,2023-08-09,2023-09-08,Completed,63.27
2623,7,2023-03-15,,In Progress,0.0
2624,9,2023-04-27,2023-05-27,Completed,55.31
2624,8,2023-05-15,,In Progress,0.0
2625,8,2023-04-09,2023-05-09,Completed,81.08
2625,5,2023-01-06,2023-02-05,Completed,83.38
2625,7,2023-05-02,2023-06-01,Completed,90.43
2626,5,2023-10-06,,Dropped,0.0
2626,3,2023-03-19,2023-04-18,Completed,55.12
2627,3,2023-10-16,,Dropped,0.0
2627,5,2023-02-03,,In Progress,0.0
2628,6,2023-04-20,,In Progress,0.0
2629,8,2023-01-18,2023-02-17,Completed,94.8
2629,1,2023-02-02,2023-03-04,Completed,98.53
2630,6,2023-05-14,2023-06-13,Completed,97.61
2630,9,2023-12-06,2024-01-05,Completed,85.45
2631,2,2023-01-16,2023-02-15,Completed,59.22
2631,7,2023-12-05,2024-01-04,Completed,74.79
2632,5,2023-08-12,2023-09-11,Completed,77.08
2632,1,2023-12-16,,In Progress,0.0
2632,9,2023-05-22,,Dropped,0.0
2633,6,2023-12-16,2024-01-15,Completed,59.35
2633,9,2023-02-01,2023-03-03,Completed,56.12
2633,3,2023-10-04,2023-11-03,Completed,56.41
2633,10,2023-08-19,2023-09-18,Completed,60.7
2634,5,2023-09-27,2023-10-27,Completed,55.29
2635,9,2023-12-11,2024-01-10,Completed,88.72
2635,7,2023-12-03,2024-01-02,Completed,56.34
2635,3,2023-06-05,,In Progress,0.0
2635,1,2023-07-07,,In Progress,0.0
2636,1,2023-03-10,2023-04-09,Completed,70.09
2636,7,2023-04-03,2023-05-03,Completed,60.48
2637,4,2023-04-19,2023-05-19,Completed,78.74
2637,7,2023-11-01,2023-12-01,Completed,63.23
2637,1,2023-04-24,2023-05-24,Completed,88.8
2638,9,2023-08-20,2023-09-19,Completed,97.43
2639,9,2023-04-22,2023-05-22,Completed,61.03
2639,7,2023-06-08,2023-07-08,Completed,86.12
2639,8,2023-01-26,,In Progress,0.0
2639,3,2023-11-23,,Dropped,0.0
2640,4,2023-10-20,2023-11-19,Completed,63.81
2641,10,2023-07-18,2023-08-17,Completed,95.03
2641,1,2023-09-04,2023-10-04,Completed,73.54
2641,9,2023-06-21,,In Progress,0.0
2641,2,2023-11-22,2023-12-22,Completed,60.05
2642,6,2023-12-22,,Dropped,0.0
2642,8,2023-05-14,,Dropped,0.0
2642,5,2023-03-16,2023-04-15,Completed,84.55
2643,7,2023-06-13,2023-07-13,Completed,77.55
2643,3,2023-04-07,2023-05-07,Completed,81.34
2643,2,2023-07-10,2023-08-09,Completed,74.93
2644,8,2023-01-23,2023-02-22,Completed,93.64
2644,1,2023-10-15,2023-11-14,Completed,83.78
2645,8,2023-08-07,,In Progress,0.0
2645,7,2023-02-15,2023-03-17,Completed,62.43
2645,10,2023-05-17,2023-06-16,Completed,63.03
2645,3,2023-06-12,2023-07-12,Completed,96.5
2646,4,2023-07-27,2023-08-26,Completed,74.02
2647,2,2023-08-01,2023-08-31,Completed,92.58
2647,10,2023-07-12,2023-08-11,Completed,76.22
2648,4,2023-07-12,2023-08-11,Completed,58.01
2649,5,2023-11-07,2023-12-07,Completed,68.76
2649,3,2023-01-08,2023-02-07,Completed,92.81
2649,6,2023-02-19,2023-03-21,Completed,88.51
2650,9,2023-01-03,2023-02-02,Completed,74.02
2650,7,2023-02-02,2023-03-04,Completed,94.33
2650,2,2023-01-27,,In Progress,0.0
2651,3,2023-12-18,2024-01-17,Completed,56.65
2651,5,2023-10-18,2023-11-17,Completed,89.97
2652,3,2023-04-14,,Dropped,0.0
2653,9,2023-08-02,2023-09-01,Completed,88.78
2653,6,2023-03-24,,Dropped,0.0
2654,3,2023-06-17,,Dropped,0.0
2655,3,2023-01-15,2023-02-14,Completed,95.66
2655,5,2023-09-10,2023-10-10,Completed,98.99
2655,10,2023-10-19,,Dropped,0.0
2656,7,2023-10-13,2023-11-12,Completed,62.24
2656,1,2023-11-02,2023-12-02,Completed,55.14
2656,9,2023-06-09,,Dropped,0.0
2657,10,2023-07-16,2023-08-15,Completed,63.81
2657,1,2023-05-26,,In Progress,0.0
2657,7,2023-04-20,2023-05-20,Completed,59.65
2658,4,2023-05-07,2023-06-06,Completed,99.82
2658,7,2023-04-08,2023-05-08,Completed,63.67
2658,6,2023-08-18,2023-09-17,Completed,84.83
2658,3,2023-07-20,2023-08-19,Completed,55.21
2659,3,2023-10-16,2023-11-15,Completed,80.03
2659,1,2023-12-11,2024-01-10,Completed,58.27
2659,6,2023-06-01,2023-07-01,Completed,89.99
2660,2,2023-12-17,2024-01-16,Completed,95.58
2660,4,2023-11-23,2023-12-23,Completed,55.91
2660,6,2023-04-10,2023-05-10,Completed,99.27
2660,10,2023-09-18,2023-10-18,Completed,84.03
2661,10,2023-04-01,,In Progress,0.0
2661,7,2023-08-03,,In Progress,0.0
2662,8,2023-07-06,2023-08-05,Completed,69.03
2663,4,2023-02-22,2023-03-24,Completed,76.39
2663,5,2023-05-03,2023-06-02,Completed,66.44
2663,9,2023-02-14,2023-03-16,Completed,60.69
2663,1,2023-10-23,2023-11-22,Completed,69.99
2664,5,2023-06-20,,In Progress,0.0
2664,3,2023-02-03,2023-03-05,Completed,61.62
2664,1,2023-06-15,2023-07-15,Completed,82.71
2665,1,2023-03-26,,In Progress,0.0
2665,4,2023-04-20,,In Progress,0.0
2665,5,2023-12-25,2024-01-24,Completed,93.61
2665,9,2023-11-08,2023-12-08,Completed,92.52
2666,7,2023-05-19,,Dropped,0.0
2666,10,2023-07-22,2023-08-21,Completed,85.16
2667,1,2023-07-22,,In Progress,0.0
2667,7,2023-07-01,2023-07-31,Completed,56.58
2667,6,2023-04-06,2023-05-06,Completed,55.44
2667,4,2023-12-12,2024-01-11,Completed,57.83
2668,2,2023-07-17,2023-08-16,Completed,92.88
2668,9,2023-07-13,2023-08-12,Completed,81.29
2668,1,2023-12-04,,In Progress,0.0
2668,4,2023-02-09,,In Progress,0.0
2669,4,2023-07-14,,In Progress,0.0
2669,3,2023-06-14,2023-07-14,Completed,62.66
2670,1,2023-06-12,,In Progress,0.0
2670,10,2023-01-23,2023-02-22,Completed,57.37
2671,7,2023-04-04,2023-05-04,Completed,86.17
2671,10,2023-07-03,,In Progress,0.0
2671,1,2023-09-03,2023-10-03,Completed,60.7
2672,4,2023-07-11,2023-08-10,Completed,67.85
2672,10,2023-09-06,2023-10-06,Completed,87.84
2672,6,2023-02-01,2023-03-03,Completed,74.58
2673,9,2023-01-18,,In Progress,0.0
2674,3,2023-02-09,2023-03-11,Completed,74.12
2674,6,2023-03-21,2023-04-20,Completed,96.31
2674,5,2023-09-11,2023-10-11,Completed,84.13
2674,7,2023-05-01,,In Progress,0.0
2675,4,2023-02-04,,In Progress,0.0
2675,7,2023-09-02,2023-10-02,Completed,61.12
2675,3,2023-10-19,2023-11-18,Completed,89.95
2676,3,2023-08-20,,In Progress,0.0
2676,9,2023-04-20,,In Progress,0.0
2676,4,2023-04-05,2023-05-05,Completed,85.62
2677,8,2023-07-09,2023-08-08,Completed,88.63
2677,2,2023-10-06,2023-11-05,Completed,86.9
2677,5,2023-03-04,2023-04-03,Completed,90.69
2677,10,2023-07-21,2023-08-20,Completed,72.92
2678,6,2023-02-05,2023-03-07,Completed,76.94
2678,4,2023-08-03,2023-09-02,Completed,71.84
2679,5,2023-11-19,,In Progress,0.0
2679,6,2023-10-27,,In Progress,0.0
2680,8,2023-07-27,,In Progress,0.0
2681,7,2023-07-05,2023-08-04,Completed,58.56
2681,1,2023-01-04,2023-02-03,Completed,85.24
2681,9,2023-03-22,2023-04-21,Completed,82.58
2682,9,2023-11-25,2023-12-25,Completed,84.13
2682,8,2023-06-24,,In Progress,0.0
2682,1,2023-06-17,,Dropped,0.0
2682,6,2023-05-10,,In Progress,0.0
2683,7,2023-02-22,2023-03-24,Completed,66.67
2684,7,2023-03-02,2023-04-01,Completed,83.04
2685,9,2023-12-21,2024-01-20,Completed,98.36
2686,8,2023-09-27,2023-10-27,Completed,74.96
2686,5,2023-03-16,,In Progress,0.0
2687,9,2023-04-26,2023-05-26,Completed,83.79
2687,5,2023-10-02,2023-11-01,Completed,77.58
2687,1,2023-01-16,2023-02-15,Completed,69.62
2687,3,2023-02-11,2023-03-13,Completed,74.21
2688,1,2023-08-12,2023-09-11,Completed,68.72
2688,3,2023-11-10,2023-12-10,Completed,91.69
2688,5,2023-12-15,2024-01-14,Completed,68.15
2689,10,2023-03-27,2023-04-26,Completed,75.93
2689,4,2023-08-08,,Dropped,0.0
2689,3,2023-09-14,2023-10-14,Completed,92.59
2690,4,2023-04-24,2023-05-24,Completed,86.42
2690,1,2023-12-13,2024-01-12,Completed,96.18
2690,9,2023-03-11,2023-04-10,Completed,79.87
2690,10,2023-03-05,2023-04-04,Completed,62.82
2691,5,2023-09-10,2023-10-10,Completed,70.93
2691,2,2023-03-06,2023-04-05,Completed,95.13
2692,10,2023-10-01,2023-10-31,Completed,57.94
2692,4,2023-09-07,2023-10-07,Completed,68.45
2692,3,2023-08-17,2023-09-16,Completed,69.48
2693,3,2023-02-21,2023-03-23,Completed,99.93
2693,10,2023-07-18,,Dropped,0.0
2693,5,2023-11-09,,In Progress,0.0
2694,6,2023-08-01,2023-08-31,Completed,56.97
2694,7,2023-12-12,2024-01-11,Completed,92.6
2695,8,2023-04-02,2023-05-02,Completed,89.31
2696,8,2023-10-27,2023-11-26,Completed,67.86
2696,9,2023-07-24,,In Progress,0.0
2697,10,2023-05-04,2023-06-03,Completed,61.12
2697,5,2023-05-25,2023-06-24,Completed,94.65
2697,4,2023-07-05,,In Progress,0.0
2697,7,2023-12-27,2024-01-26,Completed,91.1
2698,3,2023-01-06,,In Progress,0.0
2698,1,2023-12-05,2024-01-04,Completed,79.01
2698,2,2023-03-19,,In Progress,0.0
2699,3,2023-02-02,,Dropped,0.0
2700,6,2023-06-20,2023-07-20,Completed,86.79
2700,9,2023-11-19,2023-12-19,Completed,66.94
2701,3,2023-11-07,,In Progress,0.0
2701,9,2023-12-17,,In Progress,0.0
2701,5,2023-12-01,2023-12-31,Completed,65.91
2701,6,2023-12-26,2024-01-25,Completed,81.22
2702,2,2023-02-11,2023-03-13,Completed,98.97
2702,4,2023-06-14,2023-07-14,Completed,63.32
2702,7,2023-03-23,2023-04-22,Completed,66.01
2703,10,2023-08-08,2023-09-07,Completed,88.94
2703,6,2023-01-25,2023-02-24,Completed,70.27
2704,10,2023-07-19,2023-08-18,Completed,76.67
2704,2,2023-06-08,,Dropped,0.0
2704,1,2023-09-13,2023-10-13,Completed,90.82
2705,1,2023-02-19,2023-03-21,Completed,62.36
2705,6,2023-10-04,2023-11-03,Completed,71.67
2706,5,2023-08-07,2023-09-06,Completed,75.35
2706,9,2023-03-21,2023-04-20,Completed,91.35
2706,8,2023-10-14,2023-11-13,Completed,79.6
2707,2,2023-06-01,2023-07-01,Completed,76.14
2707,8,2023-02-07,2023-03-09,Completed,71.94
2708,10,2023-08-14,2023-09-13,Completed,84.7
2709,10,2023-05-07,2023-06-06,Completed,80.24
2709,1,2023-04-14,2023-05-14,Completed,65.92
2709,6,2023-02-14,,In Progress,0.0
2709,3,2023-11-04,,In Progress,0.0
2710,8,2023-12-13,,Dropped,0.0
2710,2,2023-10-24,2023-11-23,Completed,77.75
2710,1,2023-06-05,2023-07-05,Completed,76.3
2711,6,2023-12-27,2024-01-26,Completed,61.1
2711,7,2023-02-14,2023-03-16,Completed,94.15
2712,2,2023-06-22,,In Progress,0.0
2712,4,2023-10-10,2023-11-09,Completed,92.44
2712,5,2023-05-01,2023-05-31,Completed,78.22
2712,6,2023-12-24,,In Progress,0.0
2713,9,2023-06-18,2023-07-18,Completed,79.93
2713,1,2023-09-07,2023-10-07,Completed,98.8
2713,10,2023-12-21,,In Progress,0.0
2713,5,2023-01-21,2023-02-20,Completed,97.09
2714,3,2023-10-13,2023-11-12,Completed,77.07
2714,10,2023-02-14,2023-03-16,Completed,97.48
2714,5,2023-09-20,2023-10-20,Completed,56.11
2714,6,2023-08-02,,In Progress,0.0
2715,7,2023-12-23,2024-01-22,Completed,91.56
2715,1,2023-05-11,2023-06-10,Completed,93.38
